age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,arms_category,Year
26,M,White,San Bernardino,CA,False,attack,Other,False,Letal,2016
39,M,White,Sheboygan,WI,False,other,Not fleeing,False,Letal,2016
42,M,Black,New York,NY,False,attack,Not fleeing,False,Letal,2016
29,M,Black,Baton Rouge,LA,True,attack,Not fleeing,False,Letal,2016
43,M,White,Tulsa,OK,False,attack,Not fleeing,False,No Letal,2016
56,M,White,Tulsa,OK,True,other,Not fleeing,False,No Letal,2016
31,M,Hispanic,Santa Maria,CA,True,other,Not fleeing,False,No Letal,2016
50,M,Black,Chicago,IL,False,attack,Not fleeing,False,Letal,2016
36,M,Other,Hilo,HI,True,attack,Not fleeing,False,Letal,2016
50,M,White,Buckhannon,WV,False,attack,Other,False,Letal,2016
49,M,Black,Milwaukee,WI,False,attack,Not fleeing,True,No Letal,2016
31,M,Black,Chino,CA,False,attack,Foot,False,Letal,2016
34,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,Letal,2016
36,M,White,Winchester,CA,True,attack,Not fleeing,False,No Letal,2016
29,M,Native,Gallup,NM,True,other,Not fleeing,False,No Letal,2016
32,M,Black,Indianapolis,IN,False,attack,Car,False,Letal,2016
18,M,Black,Los Angeles,CA,False,attack,Foot,False,Letal,2016
50,M,White,Pine River,WI,False,attack,Car,False,Letal,2016
36,M,Hispanic,Artesia,NM,False,other,Other,False,Letal,2016
17,M,Black,Metairie,LA,False,attack,Foot,False,Letal,2016
19,M,Black,Tempe,AZ,True,attack,Foot,False,Unarmed,2016
24,M,White,Scottsdale,AZ,False,other,Foot,True,No Letal,2016
24,M,Hispanic,San Bernardino,CA,True,other,Not fleeing,False,No Letal,2016
20,M,White,Malta,MT,False,attack,Not fleeing,False,No Letal,2016
33,M,White,Estill Springs,TN,False,other,Foot,True,No Letal,2016
41,M,Hispanic,Sparks,NV,False,undetermined,Not fleeing,False,No Letal,2016
47,M,Black,La Quinta,CA,False,other,Car,False,No Letal,2016
18,M,Black,Chicago,IL,False,other,Car,True,No Letal,2016
31,M,Hispanic,Tucson,AZ,False,attack,Other,False,Letal,2016
27,M,Black,Compton,CA,False,attack,Other,False,Unarmed,2016
36,M,Hispanic,City Terrace,CA,False,other,Car,True,No Letal,2016
40,F,White,Homewood,AL,False,attack,Not fleeing,False,Letal,2016
59,M,White,Pleasant Hill,NC,False,attack,Not fleeing,False,Letal,2016
32,M,White,Phelps,KY,False,attack,Foot,False,No Letal,2016
38,M,Hispanic,Wapato,WA,False,undetermined,Not fleeing,False,No Letal,2016
18,M,Asian,Manchester,NJ,True,other,Not fleeing,True,No Letal,2016
23,F,Black,Randallstown,MD,False,attack,Not fleeing,False,Letal,2016
43,M,White,Edmund,SC,False,attack,Car,False,No Letal,2016
67,M,White,Stafford,VA,False,attack,Not fleeing,False,Letal,2016
32,M,White,Santa Ana,CA,True,attack,Not fleeing,False,No Letal,2016
22,M,White,Lake City,SC,False,attack,Car,False,Letal,2016
31,M,White,Alexandria,MN,False,other,Not fleeing,False,No Letal,2016
43,M,Black,Palm Bay,FL,True,attack,Not fleeing,False,Letal,2016
34,M,White,Hammett,ID,True,attack,Car,False,Letal,2016
51,M,White,Castaic,CA,False,other,Foot,False,No Letal,2016
31,M,White,Clearfield,UT,False,attack,Foot,False,Letal,2016
54,M,White,Detroit,MI,False,attack,Not fleeing,False,No Letal,2016
69,M,White,Scott County,VA,False,other,Car,False,Letal,2016
58,M,White,Aldie,VA,True,other,Not fleeing,False,No Letal,2016
26,M,Black,East Point,GA,True,attack,Not fleeing,False,Letal,2016
59,M,White,Beaver Dam,WI,True,attack,Not fleeing,False,Letal,2016
25,M,Black,Cincinnati,OH,True,attack,Not fleeing,False,No Letal,2016
20,M,Black,Harrisburg,PA,True,other,Not fleeing,False,No Letal,2016
57,M,Black,Louisville,KY,False,other,Not fleeing,True,No Letal,2016
56,M,White,Citrus Heights,CA,False,attack,Not fleeing,False,Letal,2016
64,M,White,Wilkesboro,NC,False,attack,Not fleeing,False,Letal,2016
34,M,Hispanic,Georgetown,KY,False,attack,Other,False,Letal,2016
69,M,White,Little Mountain,SC,True,attack,Not fleeing,False,Letal,2016
45,M,White,Circleville,OH,True,other,Not fleeing,False,Letal,2016
14,M,Hispanic,Los Angeles,CA,False,attack,Foot,True,Letal,2016
44,M,White,Piedmont,SC,False,other,Not fleeing,False,No Letal,2016
59,M,White,Tukwila,WA,True,attack,Not fleeing,False,Letal,2016
33,M,Hispanic,Vista,CA,False,undetermined,Other,False,No Letal,2016
54,M,White,Plaquemine,LA,False,attack,Not fleeing,False,Letal,2016
22,M,Hispanic,Mesa,AZ,False,other,Car,False,No Letal,2016
49,M,White,Tahlequah,OK,True,other,Not fleeing,True,No Letal,2016
23,M,Black,Milwaukee,WI,False,other,Foot,True,Letal,2016
38,M,Hispanic,Phoenix,AZ,True,attack,Not fleeing,False,No Letal,2016
53,M,White,Lakewood,CO,False,other,Not fleeing,False,Letal,2016
36,M,Hispanic,Hayward,CA,False,other,Car,False,No Letal,2016
29,M,Hispanic,Falls Church,VA,True,other,Not fleeing,False,No Letal,2016
42,M,White,Counce,TN,False,attack,Other,False,Letal,2016
36,M,White,Rome,OH,False,other,Car,False,Letal,2016
32,M,White,Lenoir,NC,False,attack,Foot,True,Letal,2016
53,M,White,Apache Junction,AZ,False,other,Not fleeing,False,No Letal,2016
30,M,Black,Stockton,CA,False,other,Foot,True,Letal,2016
25,M,Hispanic,Tucson,AZ,False,attack,Not fleeing,False,Unarmed,2016
18,M,Black,Los Angeles,CA,False,other,Foot,False,Letal,2016
55,M,White,Augusta,WV,False,other,Not fleeing,False,Letal,2016
27,M,Black,Kelso,WA,False,attack,Not fleeing,False,No Letal,2016
37,M,Hispanic,Bakersfield,CA,False,attack,Car,False,Letal,2016
29,M,White,Charlotte,NC,False,other,Car,True,Unarmed,2016
40,M,White,Antelope,CA,False,other,Not fleeing,False,No Letal,2016
36,M,White,Hays,KS,False,other,Car,False,No Letal,2016
38,M,White,Poway,CA,False,attack,Car,False,Letal,2016
29,M,White,Ruidoso,NM,False,other,Not fleeing,False,Letal,2016
59,M,White,McKinneyville,CA,True,attack,Not fleeing,False,Letal,2016
47,M,Hispanic,East Hollywood,CA,True,undetermined,Not fleeing,False,No Letal,2016
22,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,False,Letal,2016
31,M,White,New London,WI,True,attack,Not fleeing,True,No Letal,2016
29,M,White,Reno,NV,False,undetermined,Car,False,No Letal,2016
54,M,White,East Ridge,TN,False,other,Not fleeing,False,No Letal,2016
71,M,Hispanic,Indio,CA,False,other,Not fleeing,True,No Letal,2016
36,M,Hispanic,Las Cruces,NM,False,other,Not fleeing,True,No Letal,2016
34,M,Black,Hamilton,OH,False,attack,Not fleeing,False,No Letal,2016
49,M,White,Myra,TX,False,other,Car,False,Letal,2016
36,M,Hispanic,Oak Cliff,TX,False,attack,Foot,False,Letal,2016
43,M,White,Orlando,FL,True,other,Not fleeing,False,Letal,2016
53,M,White,Shelbyville,TN,False,attack,Not fleeing,False,Letal,2016
31,M,Black,Compton,CA,False,attack,Foot,False,Letal,2016
32,M,Hispanic,Compton,CA,False,undetermined,Not fleeing,False,No Letal,2016
41,M,White,Las Vegas,NV,False,attack,Foot,False,Letal,2016
26,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,False,No Letal,2016
82,M,White,Morgantown,WV,False,attack,Not fleeing,True,Letal,2016
37,M,White,Eagan,MN,True,attack,Not fleeing,False,Letal,2016
24,M,Black,Raleigh,NC,False,attack,Foot,False,Letal,2016
35,F,White,Kingman,AZ,False,attack,Not fleeing,False,Letal,2016
56,M,White,San Bernardino,CA,False,attack,Not fleeing,False,No Letal,2016
22,M,Black,Tampa,FL,False,other,Not fleeing,False,Unarmed,2016
59,M,White,Harker Heights,TX,False,attack,Other,False,Letal,2016
36,M,White,Weatherford,TX,False,other,Not fleeing,False,No Letal,2016
21,M,White,Denver,CO,False,attack,Foot,False,Letal,2016
38,M,White,McDowell,MO,False,other,Car,False,No Letal,2016
60,M,White,Sylvania Township,OH,True,other,Not fleeing,False,No Letal,2016
18,M,White,Wichita,KS,False,other,Car,True,Letal,2016
23,M,Hispanic,Florence,CA,False,other,Foot,False,Letal,2016
37,M,Hispanic,Huntington Park,CA,False,other,Not fleeing,False,No Letal,2016
38,M,Hispanic,Alamogordo,NM,False,attack,Foot,True,Letal,2016
22,M,White,Round Lake,IL,False,other,Not fleeing,False,No Letal,2016
38,M,Black,St. Louis,MO,False,attack,Other,False,Letal,2016
25,M,Black,Atlantic City,NJ,False,undetermined,Foot,False,No Letal,2016
25,M,White,East Wenatchee,WA,False,undetermined,Not fleeing,False,No Letal,2016
36,M,White,Metropolis,IL,False,undetermined,Other,False,Letal,2016
37,M,Hispanic,Long Beach,CA,True,other,Not fleeing,False,No Letal,2016
44,M,Hispanic,Grand Junction,CO,True,other,Not fleeing,False,No Letal,2016
36,M,Black,Ellis County,TX,False,attack,Car,False,Letal,2016
35,M,Hispanic,Austin,TX,False,other,Not fleeing,False,Letal,2016
25,M,White,Omaha,NE,False,other,Other,False,Letal,2016
31,M,Hispanic,Phoenix,AZ,False,attack,Car,False,Letal,2016
70,M,White,Gray,TN,False,other,Not fleeing,True,Letal,2016
25,M,White,Phoenix,AZ,True,attack,Not fleeing,False,No Letal,2016
55,M,Black,Albany,GA,False,attack,Not fleeing,False,No Letal,2016
35,M,White,Titusville,FL,False,undetermined,Not fleeing,False,No Letal,2016
25,M,Black,Wyoming,MI,False,attack,Not fleeing,False,Letal,2016
32,M,White,Lakeland,FL,False,attack,Not fleeing,False,Letal,2016
38,M,Hispanic,Delhi,CA,False,attack,Not fleeing,False,No Letal,2016
32,M,Hispanic,Memphis,TN,False,attack,Not fleeing,False,Letal,2016
64,M,White,Auburn,WA,True,other,Not fleeing,False,No Letal,2016
55,M,Black,Pompano Beach,FL,False,other,Not fleeing,False,No Letal,2016
69,M,White,Montcalm,WV,True,other,Not fleeing,True,No Letal,2016
37,M,White,Boulder,CO,False,attack,Not fleeing,True,Letal,2016
31,M,Black,Washington,DC,False,attack,Other,False,Letal,2016
25,M,Black,Cedar Rapids,IA,False,attack,Not fleeing,False,No Letal,2016
25,M,Hispanic,Colton,CA,False,other,Car,False,Unarmed,2016
13,M,Black,Columbus,OH,False,other,Foot,False,No Letal,2016
32,M,Hispanic,Phoenix,AZ,False,other,Other,False,Letal,2016
69,M,White,Weeki Wachi,FL,True,other,Not fleeing,False,Letal,2016
34,M,White,Austin,TX,False,attack,Foot,False,Letal,2016
29,M,Native,Winooski,VT,False,other,Foot,True,Unarmed,2016
29,M,White,Owensboro,KY,False,attack,Not fleeing,False,No Letal,2016
40,M,Black,Tulsa,OK,False,other,Not fleeing,False,Unarmed,2016
42,M,White,Beaumont,CA,False,other,Not fleeing,False,No Letal,2016
25,M,Black,Philadelphia,PA,False,attack,Foot,False,Letal,2016
45,M,White,Huntsville,AL,False,attack,Other,True,No Letal,2016
55,M,White,Rutherfordton,NC,True,attack,Not fleeing,False,Letal,2016
22,M,Other,St. Cloud,MN,False,attack,Not fleeing,False,No Letal,2016
61,M,Black,Akron,OH,False,other,Not fleeing,False,Letal,2016
46,F,White,Spring,TX,True,attack,Not fleeing,True,Letal,2016
30,M,White,Logan Canyon,UT,True,other,Not fleeing,False,No Letal,2016
56,M,White,Wood County,TX,True,attack,Not fleeing,False,Letal,2016
35,M,White,Decatur County,TN,False,other,Car,True,Letal,2016
22,M,White,Port St. Lucie,FL,True,attack,Not fleeing,False,Letal,2016
23,M,White,Mashantucket,CT,False,other,Not fleeing,False,No Letal,2016
43,M,Black,Charlotte,NC,False,other,Not fleeing,True,Letal,2016
43,M,White,Nashville,TN,False,attack,Not fleeing,False,Letal,2016
49,M,White,Westminster,CO,False,other,Foot,False,Letal,2016
23,M,White,Louisville,NE,False,other,Not fleeing,False,Unarmed,2016
41,M,White,Fair Oaks,CA,False,attack,Foot,False,No Letal,2016
33,M,Black,Pikesville,MD,False,other,Not fleeing,True,No Letal,2016
30,M,Hispanic,San Antonio,TX,False,other,Foot,False,Letal,2016
25,M,White,Claremont,NH,True,other,Not fleeing,False,Letal,2016
52,M,White,Garden City,ID,False,attack,Other,False,Letal,2016
32,M,White,Little Rock,AR,True,other,Not fleeing,False,Letal,2016
46,M,White,Houston,TX,False,attack,Not fleeing,True,Letal,2016
48,M,White,Burnsville,MN,True,other,Not fleeing,True,Letal,2016
38,M,Black,El Cajon,CA,True,attack,Not fleeing,True,Unarmed,2016
26,M,White,Phoenix,AZ,False,other,Car,False,No Letal,2016
32,M,Black,Philadelphia,PA,False,attack,Not fleeing,False,Unarmed,2016
28,M,Hispanic,Valdosta,GA,False,attack,Not fleeing,True,No Letal,2016
53,M,White,Kingman,AZ,False,attack,Not fleeing,True,Letal,2016
38,M,White,Groveton,TX,False,undetermined,Not fleeing,False,No Letal,2016
18,M,Black,Newark,NJ,False,undetermined,Not fleeing,False,No Letal,2016
32,M,Black,Campobello,SC,False,attack,Foot,False,Letal,2016
37,M,White,Belleville,MI,False,attack,Other,False,Letal,2016
18,M,Black,Newark,NJ,False,undetermined,Not fleeing,False,No Letal,2016
20,M,Black,Columbus,OH,False,other,Foot,False,Letal,2016
28,M,White,Hometown,WV,False,attack,Foot,False,Letal,2016
18,M,Black,Los Angeles,CA,False,undetermined,Foot,True,Letal,2016
16,M,Hispanic,Los Angeles,CA,True,attack,Not fleeing,True,No Letal,2016
36,M,Black,Markham,IL,False,other,Not fleeing,False,No Letal,2016
57,M,White,Lynn,MA,False,attack,Not fleeing,False,Letal,2016
49,M,White,Ventnor,NJ,False,other,Not fleeing,False,Letal,2016
31,M,Hispanic,Riverview,FL,False,attack,Foot,False,No Letal,2016
26,M,White,Springdale,AR,False,attack,Not fleeing,False,Letal,2016
51,M,White,Hessel,MI,True,other,Not fleeing,False,Letal,2016
28,M,White,Boulder,CO,True,other,Not fleeing,False,No Letal,2016
35,M,White,Moncks Corner,SC,False,attack,Car,False,Letal,2016
57,M,Black,Macon,GA,False,other,Not fleeing,False,No Letal,2016
36,M,White,Fort Wayne,IN,False,other,Not fleeing,False,No Letal,2016
42,M,White,Killeen,AL,False,attack,Not fleeing,False,Letal,2016
37,M,Black,Alexandria,LA,False,attack,Not fleeing,False,Letal,2016
49,M,White,Benton,AR,False,other,Not fleeing,False,No Letal,2016
21,M,Hispanic,Federal Way,WA,True,other,Not fleeing,False,No Letal,2016
53,F,White,Modesto,CA,False,attack,Not fleeing,False,No Letal,2016
62,M,White,Fort Wayne,IN,False,other,Not fleeing,False,No Letal,2016
41,M,Black,Syracuse,NY,False,attack,Not fleeing,False,Letal,2016
40,M,White,Scottsdale,AZ,True,other,Car,False,Letal,2016
27,M,Hispanic,Irvine,CA,True,other,Not fleeing,False,No Letal,2016
19,M,Native,Midland,TX,False,other,Other,False,Letal,2016
26,M,White,Westlake,OH,False,other,Car,False,No Letal,2016
44,M,Asian,Seattle,WA,False,other,Not fleeing,False,No Letal,2016
30,M,White,Concord,CA,False,other,Not fleeing,False,No Letal,2016
31,M,White,Livingston Parish,LA,False,attack,Not fleeing,False,Letal,2016
33,M,Black,Boston,MA,False,attack,Not fleeing,False,Letal,2016
22,M,White,Morehead,KY,False,attack,Not fleeing,False,Letal,2016
38,M,White,Kent,WA,False,other,Not fleeing,False,Letal,2016
46,M,White,Grants Pass,OR,True,other,Other,False,No Letal,2016
23,M,White,Beaumont,TX,False,attack,Not fleeing,False,No Letal,2016
24,M,Hispanic,Oak Cliff,TX,False,attack,Not fleeing,False,Letal,2016
26,M,White,San Francisco,CA,True,attack,Not fleeing,False,Letal,2016
26,F,White,Austin,TX,True,attack,Not fleeing,False,No Letal,2016
32,M,White,Santa Cruz,CA,True,attack,Not fleeing,False,No Letal,2016
50,M,Hispanic,Miami,FL,True,other,Not fleeing,False,No Letal,2016
17,M,White,Benton,AR,True,attack,Foot,False,Letal,2016
39,M,White,Holiday,FL,True,other,Not fleeing,False,No Letal,2016
28,M,Black,Benton Harbor,MI,False,attack,Not fleeing,True,Letal,2016
66,F,Black,Bronx,NY,True,attack,Not fleeing,False,No Letal,2016
42,M,Hispanic,Tulsa,OK,False,attack,Not fleeing,False,Letal,2016
34,M,White,Paris,KY,False,attack,Not fleeing,False,Letal,2016
38,M,White,Willoughby,OH,False,undetermined,Car,False,No Letal,2016
28,M,Hispanic,Henderson,NV,False,attack,Car,False,No Letal,2016
29,M,White,Jacksonville,FL,False,attack,Not fleeing,False,Letal,2016
23,F,Native,Muckleshoot Indian Reservation,WA,True,other,Not fleeing,False,Letal,2016
58,M,White,Tulsa,OK,False,other,Other,False,No Letal,2016
21,M,White,Westover,AL,True,other,Not fleeing,False,No Letal,2016
45,M,White,Peterson,MN,False,attack,Not fleeing,False,No Letal,2016
38,M,White,Edmonton,KY,False,attack,Not fleeing,False,Letal,2016
40,M,Black,Colorado Springs,CO,False,attack,Not fleeing,False,Letal,2016
19,M,Black,North St. Louis,MO,False,attack,Car,False,Letal,2016
46,M,Black,Little Rock,AR,False,other,Not fleeing,False,No Letal,2016
25,M,White,Elkton,MD,True,attack,Not fleeing,False,No Letal,2016
25,F,White,Elkton,MD,False,attack,Not fleeing,False,No Letal,2016
37,M,White,Lincoln,CA,True,other,Not fleeing,False,No Letal,2016
25,M,Black,Carrollton,TX,False,other,Not fleeing,False,Letal,2016
36,M,White,Bartlesville,OK,False,attack,Not fleeing,False,Unarmed,2016
32,M,White,Billings,MT,True,other,Not fleeing,False,Letal,2016
33,M,Black,San Antonio,TX,False,other,Not fleeing,False,No Letal,2016
24,M,Hispanic,Elberton,GA,False,attack,Foot,False,No Letal,2016
37,M,White,Morris,MN,False,attack,Other,False,Letal,2016
38,M,Black,Sacramento,CA,True,attack,Not fleeing,False,Letal,2016
45,M,Asian,North Royalton,OH,True,attack,Not fleeing,False,No Letal,2016
31,M,Black,Boston,MA,True,other,Not fleeing,False,No Letal,2016
34,M,White,Kingman,AZ,False,other,Car,False,No Letal,2016
23,M,Hispanic,Corpus Christi,TX,False,attack,Not fleeing,False,Letal,2016
39,F,Black,Torrance,CA,True,attack,Car,False,Letal,2016
55,M,Hispanic,Chatsworth,CA,False,attack,Not fleeing,False,No Letal,2016
31,F,White,Brookville,OH,False,attack,Other,False,Letal,2016
76,M,White,Carson City,NV,False,other,Not fleeing,False,Letal,2016
59,M,White,Houma,LA,True,attack,Not fleeing,True,Letal,2016
40,M,White,West Jordan,UT,False,undetermined,Other,False,No Letal,2016
23,M,Black,Salisbury,NC,False,attack,Not fleeing,False,Letal,2016
26,M,Hispanic,Palm Springs,CA,False,undetermined,Not fleeing,False,No Letal,2016
35,M,Hispanic,New York,NY,True,attack,Other,False,Letal,2016
49,M,White,Lealman,FL,True,other,Not fleeing,False,No Letal,2016
36,M,White,Okemah,OK,False,other,Car,False,No Letal,2016
56,M,White,Clendenin,WV,False,attack,Not fleeing,False,Letal,2016
34,M,White,Gladewater,TX,False,other,Other,True,Letal,2016
43,M,White,Aiken,SC,True,attack,Not fleeing,False,Letal,2016
31,M,White,Maurice River,NJ,False,other,Foot,False,No Letal,2016
17,M,White,Phenix City,AL,False,other,Car,False,No Letal,2016
32,M,White,Hensley,WV,True,other,Not fleeing,False,No Letal,2016
33,M,Hispanic,Santa Ana,CA,False,undetermined,Not fleeing,False,No Letal,2016
43,M,White,Bowling Green,KY,False,undetermined,Car,False,No Letal,2016
31,M,Black,Philadelphia,PA,False,attack,Other,False,Letal,2016
23,M,Hispanic,Denver,CO,False,attack,Other,False,Letal,2016
26,M,White,Ashtabula,OH,False,attack,Car,False,No Letal,2016
45,M,Hispanic,Azusa,CA,False,attack,Not fleeing,False,Letal,2016
19,M,White,Hays,KS,False,attack,Car,False,Unarmed,2016
36,M,White,Show Low,AZ,False,attack,Not fleeing,False,Letal,2016
41,M,Hispanic,San Angelo,TX,False,undetermined,Other,False,Letal,2016
53,M,White,Lakeland,FL,False,attack,Not fleeing,False,Letal,2016
24,M,White,Grand Junction,CO,False,attack,Car,False,No Letal,2016
37,M,Hispanic,Boise,ID,False,attack,Other,False,Letal,2016
37,M,Black,East Point,GA,False,attack,Foot,False,Unarmed,2016
40,M,White,Anchorage,AK,False,attack,Not fleeing,False,Letal,2016
29,M,Hispanic,Tucson,AZ,False,attack,Car,False,Letal,2016
22,M,Hispanic,San Diego,CA,False,attack,Not fleeing,True,Letal,2016
21,M,Hispanic,Oklahoma City,OK,False,attack,Not fleeing,False,Letal,2016
25,M,Black,York County,PA,False,other,Car,False,No Letal,2016
37,M,White,Webster,TX,False,attack,Not fleeing,False,Letal,2016
37,M,Hispanic,Whittier,CA,False,other,Not fleeing,False,No Letal,2016
56,M,White,Redding,CA,False,other,Not fleeing,False,Letal,2016
25,M,Black,Ludowici,GA,False,attack,Not fleeing,False,Letal,2016
26,M,Black,Chicago,IL,False,attack,Not fleeing,False,Letal,2016
35,M,White,Fort Walton Beach,FL,True,other,Not fleeing,False,Letal,2016
25,M,Black,Port St. Lucie,FL,True,other,Not fleeing,False,No Letal,2016
29,M,Hispanic,Anaheim,CA,False,attack,Foot,True,No Letal,2016
21,M,Black,Brooklyn,NY,True,attack,Not fleeing,False,No Letal,2016
15,M,Asian,Watsonville,CA,False,other,Foot,True,No Letal,2016
24,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,Letal,2016
18,M,White,Kansas City,MO,False,other,Foot,False,Letal,2016
19,M,Black,St. Louis,MO,False,attack,Foot,False,Letal,2016
27,M,White,Lompoc,CA,True,other,Foot,False,No Letal,2016
45,M,Hispanic,La Mirada,CA,False,attack,Not fleeing,False,Letal,2016
36,M,Black,Baytown,TX,False,other,Car,False,Letal,2016
34,M,Black,Durham,NC,False,undetermined,Not fleeing,False,No Letal,2016
23,M,Black,Newark,NJ,False,attack,Not fleeing,False,Letal,2016
43,M,White,Lealman,FL,False,other,Not fleeing,False,No Letal,2016
